tfidf,token
7.818992368953701,double
8.288995998199436,doubt
8.799821621965428,downgrade
8.64567094213817,download
8.799821621965428,dozen
8.799821621965428,dr
7.6471421120270415,dragons
8.394356513857263,dream
7.372705266325282,drink
7.818992368953701,drinks
6.807391457275221,drive
8.799821621965428,drive hours
8.64567094213817,drive hrs
8.64567094213817,driven
8.64567094213817,driver
7.818992368953701,driving
7.190383709531327,drop
7.372705266325282,dropped
8.64567094213817,dropping
8.193685818395112,drove
8.394356513857263,drunk
8.799821621965428,dry
8.288995998199436,dtw
7.883530890091272,dulles
8.64567094213817,dullesairport
8.394356513857263,dumb
8.512139549513646,dying
6.069792514144442,earlier
6.980663178549258,earlier flight
6.037704199592941,early
8.106674441405481,early bird
8.799821621965428,early flight
7.952523761578224,earn
8.106674441405481,earned
8.64567094213817,earth
8.026631733731946,easier
7.952523761578224,easily
7.952523761578224,east
8.64567094213817,east coast
8.394356513857263,eastern
6.9280194450638355,easy
7.7583677471372665,eat
7.818992368953701,economy
8.394356513857263,economy plus
8.64567094213817,ed
8.799821621965428,efficiency
8.026631733731946,effort
8.64567094213817,efforts
8.193685818395112,elevate
7.952523761578224,elite
8.64567094213817,ella
8.64567094213817,em
5.153501782270287,email
7.224285261207008,email address
8.64567094213817,email confirmation
8.288995998199436,email customer
8.799821621965428,email saying
8.64567094213817,email text
7.547058653470059,emailed
8.799821621965428,emailing
7.500538637835167,emails
8.799821621965428,embarrassed
8.106674441405481,embarrassing
7.6471421120270415,emergency
6.953994931467096,employee
6.1372337949399745,employees
8.799821621965428,employees rude
8.64567094213817,en
8.64567094213817,en route
6.62128917764136,end
7.701209333297317,ended
7.6471421120270415,engine
8.193685818395112,english
7.500538637835167,enjoy
8.512139549513646,enjoyed
8.799821621965428,enjoying
8.64567094213817,enroute
8.799821621965428,ensure
7.818992368953701,enter
8.799821621965428,entered
7.333484553172,entertainment
6.762939694704388,entire
8.394356513857263,entire day
8.512139549513646,entire flight
8.799821621965428,ep
8.394356513857263,epic
8.64567094213817,epic fail
8.026631733731946,epicfail
7.500538637835167,equipment
6.62128917764136,error
8.288995998199436,error message
8.026631733731946,errors
8.64567094213817,esp
7.456086875264332,especially
8.106674441405481,est
8.64567094213817,estimate
8.106674441405481,estimated
8.288995998199436,eta
8.512139549513646,europe
8.64567094213817,evaluate
7.224285261207008,evening
7.7583677471372665,event
7.701209333297317,eventually
8.64567094213817,everytime
6.037704199592941,ewr
8.026631733731946,exact
7.6471421120270415,exactly
7.7583677471372665,example
7.224285261207008,excellent
8.288995998199436,excellent customer
8.64567094213817,excellent service
8.64567094213817,exception
8.512139549513646,exceptional
8.394356513857263,exchange
8.799821621965428,exchange rate
7.259376581018278,excited
7.456086875264332,excuse
8.288995998199436,excuses
8.193685818395112,exec
8.799821621965428,exec plat
8.799821621965428,executive
8.288995998199436,existent
8.193685818395112,existing
8.288995998199436,existing reservation
7.6471421120270415,exit
8.106674441405481,exit row
8.288995998199436,exp
6.640337372612055,expect
7.4135272608455365,expected
8.026631733731946,expecting
8.394356513857263,expedia
7.6471421120270415,expensive
5.2982762664689895,experience
8.64567094213817,experience flying
8.288995998199436,experience life
8.64567094213817,experience today
7.595848817639491,experienced
7.952523761578224,experiences
8.64567094213817,expire
7.7583677471372665,expired
8.394356513857263,expires
7.036233029704069,explain
8.193685818395112,explained
7.333484553172,explanation
8.799821621965428,explorer
8.394356513857263,express
8.512139549513646,extend
8.288995998199436,extended
8.512139549513646,extension
6.00661361252291,extra
8.799821621965428,extra hours
8.64567094213817,extra seat
8.64567094213817,extreme
7.065220566577321,extremely
8.512139549513646,extremely disappointed
8.512139549513646,ey
8.64567094213817,eye
8.394356513857263,eyes
7.952523761578224,fa
8.026631733731946,faa
8.288995998199436,fabulous
8.106674441405481,face
8.64567094213817,facebook
8.64567094213817,facing
7.008062152737372,fact
5.996461241058892,fail
7.295744225189153,failed
8.512139549513646,failing
8.106674441405481,fails
7.4135272608455365,failure
7.595848817639491,fair
8.799821621965428,faith
8.394356513857263,fall
8.799821621965428,falling
8.193685818395112,false
8.106674441405481,fam
8.512139549513646,families
6.125672972538898,family
7.701209333297317,fan
8.394356513857263,fans
7.547058653470059,fantastic
6.2477756693397986,far
8.799821621965428,far worst
7.036233029704069,fare
7.500538637835167,fares
7.6471421120270415,fast
7.7583677471372665,faster
8.64567094213817,fat
8.193685818395112,father
6.878009024489175,fault
8.64567094213817,fav
7.547058653470059,favorite
8.394356513857263,favorite airline
8.193685818395112,fb
8.799821621965428,fc
7.952523761578224,feature
6.9280194450638355,feb
8.799821621965428,feb th
7.952523761578224,february
6.343085849144123,fee
8.799821621965428,feed
7.259376581018278,feedback
6.566229400458333,feel
8.64567094213817,feel free
7.6471421120270415,feel like
7.883530890091272,feeling
7.952523761578224,feels
8.799821621965428,feels like
6.741433489483423,fees
7.883530890091272,feet
8.64567094213817,fell
8.026631733731946,felt
8.394356513857263,ff
8.026631733731946,fi
8.799821621965428,fiasco
8.394356513857263,field
7.883530890091272,fight
6.902701637079546,figure
7.818992368953701,figured
7.456086875264332,file
8.512139549513646,file claim
7.4135272608455365,filed
8.799821621965428,filed claim
8.799821621965428,filed report
7.6471421120270415,filled
8.512139549513646,filled form
8.799821621965428,film
8.64567094213817,filmcrew
7.547058653470059,final
8.193685818395112,final destination
5.763267353891181,finally
8.64567094213817,finally board
7.595848817639491,finally got
7.883530890091272,finding
6.9280194450638355,fine
8.799821621965428,finest
7.500538637835167,fingers
7.701209333297317,fingers crossed
8.193685818395112,finish
8.64567094213817,fired
8.64567094213817,firstclass
7.818992368953701,fit
8.799821621965428,fits
6.027232899725646,fix
8.64567094213817,fix problem
7.095073529727002,fixed
8.64567094213817,fixing
7.157593886708336,fl
8.394356513857263,flat
5.580945797097226,fleek
5.621767791617482,fleek http
5.5611431698010465,fleet
5.601148504414746,fleet fleek
6.762939694704388,flew
8.512139549513646,flier
8.394356513857263,fliers
8.799821621965428,flies
2.4591684166925765,flight
7.547058653470059,flight aa
8.64567094213817,flight access
8.394356513857263,flight airline
7.818992368953701,flight amp
8.64567094213817,flight arrive
8.64567094213817,flight arrives
8.64567094213817,flight atl
6.531138080647063,flight attendant
6.902701637079546,flight attendants
8.799821621965428,flight available
8.799821621965428,flight bag
8.64567094213817,flight baggage
8.512139549513646,flight bc
8.288995998199436,flight bna
8.799821621965428,flight board
8.026631733731946,flight booked
6.080721584676632,flight booking
7.701209333297317,flight bos
8.026631733731946,flight boston
8.394356513857263,flight bwi
5.175480688989062,flight cancelled
7.701209333297317,flight change
8.288995998199436,flight changed
8.64567094213817,flight check
8.026631733731946,flight chicago
8.026631733731946,flight clt
8.799821621965428,flight coming
6.807391457275221,flight crew
8.106674441405481,flight dallas
7.7583677471372665,flight day
8.512139549513646,flight days
8.799821621965428,flight dc
8.026631733731946,flight dca
7.818992368953701,flight delay
5.649938668584178,flight delayed
8.64567094213817,flight delays
8.512139549513646,flight denver
7.372705266325282,flight dfw
7.595848817639491,flight did
8.64567094213817,flight different
8.193685818395112,flight does
8.193685818395112,flight ewr
8.106674441405481,flight experience
6.2875159979893125,flight flight
7.6471421120270415,flight flights
7.952523761578224,flight fll
8.799821621965428,flight free
7.818992368953701,flight gate
8.512139549513646,flight gets
8.512139549513646,flight getting
7.883530890091272,flight going
8.799821621965428,flight good
7.259376581018278,flight got
8.394356513857263,flight great
8.799821621965428,flight guys
7.701209333297317,flight help
8.288995998199436,flight hold
7.333484553172,flight home
8.64567094213817,flight hope
7.883530890091272,flight hour
7.500538637835167,flight hours
8.799821621965428,flight hr
8.512139549513646,flight hrs
7.952523761578224,flight http
8.64567094213817,flight iad
8.394356513857263,flight iah
8.106674441405481,flight info
8.512139549513646,flight jetblue
7.295744225189153,flight jfk
7.224285261207008,flight just
8.106674441405481,flight landed
7.883530890091272,flight late
7.7583677471372665,flight lax
8.64567094213817,flight leave
8.394356513857263,flight leaves
7.333484553172,flight leaving
8.288995998199436,flight left
8.799821621965428,flight leg
8.64567094213817,flight lga
8.64567094213817,flight like
8.799821621965428,flight make
8.64567094213817,flight mco
8.64567094213817,flight minutes
8.64567094213817,flight miss
8.799821621965428,flight missed
8.106674441405481,flight morning
8.64567094213817,flight moved
8.394356513857263,flight need
8.799821621965428,flight new
8.106674441405481,flight night
8.026631733731946,flight number
8.106674441405481,flight nyc
7.818992368953701,flight online
8.106674441405481,flight ord
8.512139549513646,flight orlando
8.799821621965428,flight passengers
8.799821621965428,flight philly
8.026631733731946,flight phl
8.394356513857263,flight phoenix
8.288995998199436,flight phone
8.106674441405481,flight phx
8.799821621965428,flight plan
8.193685818395112,flight plane
8.64567094213817,flight pm
8.799821621965428,flight poor
8.512139549513646,flight really
8.026631733731946,flight rebooked
8.026631733731946,flight reservation
8.799821621965428,flight ridiculous
8.64567094213817,flight right
8.799821621965428,flight rude
8.026631733731946,flight san
8.512139549513646,flight says
8.026631733731946,flight scheduled
8.799821621965428,flight seats
8.799821621965428,flight seattle
7.952523761578224,flight sfo
8.512139549513646,flight sitting
8.799821621965428,flight st
8.799821621965428,flight staff
8.106674441405481,flight status
8.64567094213817,flight supposed
8.106674441405481,flight thank
7.818992368953701,flight thanks
8.799821621965428,flight think
7.095073529727002,flight time
8.106674441405481,flight times
8.799821621965428,flight tmrw
6.878009024489175,flight today
8.512139549513646,flight told
6.43269800783381,flight tomorrow
7.7583677471372665,flight tonight
8.64567094213817,flight trying
8.512139549513646,flight tuesday
7.259376581018278,flight ua
8.799821621965428,flight unacceptable
8.64567094213817,flight united
8.799821621965428,flight using
8.026631733731946,flight vegas
8.288995998199436,flight voucher
8.64567094213817,flight wait
8.288995998199436,flight waiting
8.288995998199436,flight want
8.106674441405481,flight way
8.193685818395112,flight weather
8.64567094213817,flight website
8.106674441405481,flight week
8.64567094213817,flight wifi
8.799821621965428,flight wo
7.7583677471372665,flight yesterday
7.952523761578224,flightation
8.026631733731946,flightations
8.799821621965428,flightaware
7.333484553172,flightd
5.197953544841121,flighted
6.741433489483423,flighted flight
8.026631733731946,flighted flights
8.512139549513646,flighted help
8.799821621965428,flighted rescheduled
8.799821621965428,flighted tomorrow
8.799821621965428,flighted weather
6.807391457275221,flighting
7.701209333297317,flighting flight
8.193685818395112,flighting flights
7.036233029704069,flightlation
6.853911472910114,flightlations
4.37697299277129,flightled
8.799821621965428,flightled connecting
6.00661361252291,flightled flight
6.953994931467096,flightled flights
8.64567094213817,flightled got
8.799821621965428,flightled help
8.106674441405481,flightled hold
8.799821621965428,flightled morning
8.512139549513646,flightled need
8.799821621965428,flightled new
8.394356513857263,flightled today
8.394356513857263,flightled tomorrow
8.394356513857263,flightled yesterday
7.6471421120270415,flightling
8.394356513857263,flightling flights
8.288995998199436,flightly
5.5101767262090195,flightr
8.288995998199436,flightr flight
8.799821621965428,flightr today
4.149040924725283,flights
8.394356513857263,flights amp
7.4135272608455365,flights cancelled
8.64567094213817,flights columbus
7.7583677471372665,flights delayed
8.512139549513646,flights dfw
8.512139549513646,flights flight
8.799821621965428,flights getting
8.394356513857263,flights going
8.64567094213817,flights hours
8.799821621965428,flights http
8.512139549513646,flights leaving
8.64567094213817,flights nashville
8.026631733731946,flights today
8.64567094213817,flights tomorrow
8.64567094213817,flights yesterday
8.394356513857263,flightst
6.497236528971381,fll
7.952523761578224,floor
7.701209333297317,florida
6.953994931467096,flown
5.601148504414746,flt
8.64567094213817,flt cancelled
8.799821621965428,flt delayed
8.193685818395112,flts
4.6673252937789504,fly
7.952523761578224,fly airline
8.799821621965428,fly free
8.106674441405481,fly guys
8.288995998199436,fly home
8.193685818395112,fly jetblue
8.026631733731946,fly southwest
8.799821621965428,fly time
7.6471421120270415,fly united
8.799821621965428,fly usair
8.799821621965428,flydelta
7.259376581018278,flyer
7.547058653470059,flyers
8.026631733731946,flyfi
4.845377900653329,flying
8.799821621965428,flying aa
8.106674441405481,flying experience
7.701209333297317,flying guys
8.512139549513646,flying jetblue
8.288995998199436,flying southwest
8.799821621965428,flying tomorrow
8.193685818395112,flying united
8.799821621965428,flying usairways
8.026631733731946,flyingitforward
8.799821621965428,flyitforward
8.799821621965428,flylaxairport
8.64567094213817,flyohare
8.288995998199436,flytpa
8.799821621965428,flytpa following
8.799821621965428,folder
7.190383709531327,folks
8.799821621965428,folks cessna
5.716383767992331,follow
7.065220566577321,follow dm
8.512139549513646,follow order
7.295744225189153,followed
6.953994931467096,following
8.799821621965428,following flight
8.799821621965428,follows
6.260847750907151,food
8.799821621965428,food voucher
8.799821621965428,foot
7.295744225189153,forced
8.512139549513646,forced check
8.799821621965428,forces
8.288995998199436,forcing
7.6471421120270415,forever
8.288995998199436,forget
8.64567094213817,forgetting
7.456086875264332,forgot
6.762939694704388,form
8.64567094213817,formal
7.883530890091272,fort
8.394356513857263,fort lauderdale
8.512139549513646,forth
8.64567094213817,fortunately
8.026631733731946,fortunemagazine
6.679558085765336,forward
8.512139549513646,fra
8.799821621965428,fran
8.288995998199436,francisco
8.64567094213817,frankfurt
8.106674441405481,fraud
8.394356513857263,freaking
5.7240466407379,free
8.799821621965428,free flight
8.64567094213817,free tv
8.288995998199436,free wifi
7.6471421120270415,freezing
8.799821621965428,freq
7.372705266325282,frequent
8.106674441405481,frequent flyer
8.512139549513646,fresh
7.125845188393756,friday
6.464446706148391,friend
7.065220566577321,friendly
6.980663178549258,friends
7.952523761578224,frm
7.952523761578224,frozen
6.3149149721774265,frustrated
6.531138080647063,frustrating
8.026631733731946,frustration
8.026631733731946,ft
8.799821621965428,ft lauderdale
7.595848817639491,fuck
8.64567094213817,fucked
7.500538637835167,fucking
7.883530890091272,fuel
8.64567094213817,fully
7.036233029704069,fun
7.883530890091272,funds
7.372705266325282,funeral
7.500538637835167,funny
8.394356513857263,furious
6.853911472910114,future
8.799821621965428,future flight
7.547058653470059,fyi
8.799821621965428,gain
7.6471421120270415,game
8.193685818395112,garbage
8.799821621965428,gary
8.64567094213817,gas
4.405372467292988,gate
6.2477756693397986,gate agent
7.095073529727002,gate agents
8.288995998199436,gate attendant
8.799821621965428,gate change
8.106674441405481,gate changes
8.799821621965428,gate check
8.799821621965428,gate checked
8.193685818395112,gate flight
8.64567094213817,gate gate
8.799821621965428,gate hours
8.512139549513646,gate min
8.64567094213817,gate plane
8.799821621965428,gate ua
7.372705266325282,gates
6.2875159979893125,gave
8.64567094213817,gave seat
8.106674441405481,gear
8.288995998199436,general
8.288995998199436,generic
8.64567094213817,getaway
8.799821621965428,getittogether
6.980663178549258,gets
5.115117539261972,getting
8.394356513857263,getting cancelled
8.512139549513646,getting delayed
8.799821621965428,getting help
7.883530890091272,getting home
8.64567094213817,getting hung
8.394356513857263,getting worse
8.512139549513646,gf
8.394356513857263,gg
8.512139549513646,gift
8.106674441405481,girl
8.512139549513646,girlfriend
6.480707227020171,given
8.64567094213817,given flight
7.036233029704069,gives
7.008062152737372,giving
8.799821621965428,gj
6.640337372612055,glad
8.64567094213817,glad hear
8.799821621965428,glitch
7.883530890091272,global
8.799821621965428,gma
8.64567094213817,gmail
7.6471421120270415,god
7.125845188393756,goes
8.64567094213817,gogo
4.810837575401153,going
8.394356513857263,going cancelled
8.64567094213817,going compensate
8.799821621965428,going flight
8.799821621965428,going help
8.799821621965428,going home
8.64567094213817,going hour
8.026631733731946,going make
7.701209333297317,going miss
7.125845188393756,gold
8.288995998199436,golf
8.64567094213817,golf bag
7.008062152737372,gon
7.008062152737372,gon na
7.333484553172,gone
4.897848952390783,good
8.512139549513646,good business
8.799821621965428,good care
8.799821621965428,good job
8.193685818395112,good know
7.547058653470059,good luck
8.288995998199436,good morning
8.64567094213817,good service
8.799821621965428,good way
7.701209333297317,good work
8.64567094213817,goodwill
8.799821621965428,google
4.447395457067836,got
8.799821621965428,got bag
8.799821621965428,got bags
7.372705266325282,got cancelled
8.799821621965428,got delayed
8.394356513857263,got disconnected
7.6471421120270415,got email
7.6471421120270415,got flight
8.394356513857263,got gate
8.394356513857263,got home
8.512139549513646,got hung
8.64567094213817,got new
8.193685818395112,got phone
8.799821621965428,got plane
8.193685818395112,got rebooked
8.799821621965428,got stuck
7.7583677471372665,got ta
8.512139549513646,got thanks
7.6471421120270415,gotten
8.799821621965428,gr
8.394356513857263,grand
8.512139549513646,grandma
8.799821621965428,grateful
4.826389988408637,great
8.288995998199436,great crew
7.595848817639491,great customer
8.64567094213817,great experience
7.190383709531327,great flight
7.095073529727002,great job
7.456086875264332,great service
8.026631733731946,great thank
8.394356513857263,great thanks
8.64567094213817,great trip
8.799821621965428,great way
8.799821621965428,greatservice
8.64567094213817,green
8.799821621965428,greenville
8.799821621965428,greeting
8.512139549513646,gross
6.1372337949399745,ground
7.595848817639491,ground crew
8.288995998199436,ground staff
8.64567094213817,grounded
6.784918601423162,group
8.64567094213817,grr
6.114244276715276,gt
8.799821621965428,gt bos
8.64567094213817,gt jfk
8.64567094213817,gt sfo
8.026631733731946,guarantee
6.448446364801949,guess
8.64567094213817,guide
8.64567094213817,guitar
6.741433489483423,guy
4.670002671549667,guys
8.288995998199436,guys best
8.799821621965428,guys cancelled
8.512139549513646,guys did
8.799821621965428,guys got
8.394356513857263,guys just
8.64567094213817,guys know
8.288995998199436,guys need
8.394356513857263,guys really
7.952523761578224,guys rock
8.288995998199436,guys suck
8.106674441405481,ha
7.157593886708336,haha
8.799821621965428,haiti
6.2875159979893125,half
7.595848817639491,half hour
7.818992368953701,hand
6.953994931467096,handle
8.799821621965428,handle calls
7.547058653470059,handled
8.394356513857263,handlers
7.883530890091272,handling
7.952523761578224,hands
7.157593886708336,hang
7.500538637835167,hanging
7.333484553172,hangs
6.83038097549992,happen
6.548529823358932,happened
7.372705266325282,happening
6.807391457275221,happens
8.64567094213817,happily
6.091771420863217,happy
8.288995998199436,happy customer
8.799821621965428,harbor
6.531138080647063,hard
8.799821621965428,hard time
8.799821621965428,hard work
8.512139549513646,harder
8.799821621965428,hardly
7.883530890091272,hare
8.64567094213817,hartford
8.512139549513646,hassle
6.9280194450638355,hate
8.394356513857263,hates
8.799821621965428,haul
8.64567094213817,haven
5.8466489628302325,having
8.64567094213817,having issues
8.106674441405481,having trouble
8.799821621965428,having wait
7.7583677471372665,hawaii
7.818992368953701,head
7.500538637835167,headed
7.883530890091272,heading
8.799821621965428,headphones
8.288995998199436,heads
6.531138080647063,hear
6.566229400458333,heard
8.026631733731946,hearing
8.106674441405481,heart
8.394356513857263,heat
8.026631733731946,heathrow
8.799821621965428,heavily
8.64567094213817,heavy
8.64567094213817,heck
7.095073529727002,held
7.500538637835167,hell
7.065220566577321,hello
3.8522444638363083,help
8.394356513857263,help appreciated
8.799821621965428,help cancelled
8.799821621965428,help customer
7.6471421120270415,help flight
8.64567094213817,help flights
8.799821621965428,help getting
8.394356513857263,help hold
8.512139549513646,help http
8.64567094213817,help kids
8.799821621965428,help left
8.288995998199436,help need
8.799821621965428,help phone
8.799821621965428,help pls
8.026631733731946,help rebook
8.64567094213817,help reflight
8.799821621965428,help reservation
8.799821621965428,help thanks
6.980663178549258,helped
5.956852102963847,helpful
6.807391457275221,helping
8.64567094213817,helps
6.328901214152166,hey
8.288995998199436,hey guys
6.027232899725646,hi
8.64567094213817,hi flight
8.193685818395112,hi guys
8.106674441405481,hi just
6.878009024489175,high
8.193685818395112,high volume
8.026631733731946,higher
8.64567094213817,highly
8.64567094213817,hilarious
7.595848817639491,hire
8.799821621965428,hire people
8.394356513857263,hiring
8.288995998199436,history
8.193685818395112,hit
8.799821621965428,hits
8.799821621965428,hitting
8.799821621965428,hm
8.512139549513646,hnl
4.15703457240603,hold
7.883530890091272,hold customer
8.106674441405481,hold flight
8.64567094213817,hold forever
8.799821621965428,hold help
6.357474586596223,hold hour
6.148929834703166,hold hours
8.394356513857263,hold hr
6.980663178549258,hold hrs
8.394356513857263,hold just
7.456086875264332,hold min
7.500538637835167,hold mins
6.762939694704388,hold minutes
8.512139549513646,hold music
8.799821621965428,hold past
8.394356513857263,hold time
7.952523761578224,hold times
8.64567094213817,holder
8.512139549513646,holders
6.853911472910114,holding
4.928620611057536,home
8.799821621965428,home hours
8.193685818395112,home today
8.394356513857263,home tomorrow
8.288995998199436,home tonight
7.818992368953701,honest
8.193685818395112,honestly
8.026631733731946,honeymoon
7.7583677471372665,honor
8.288995998199436,hook
8.799821621965428,hooked
5.65710715806279,hope
8.512139549513646,hope make
8.799821621965428,hopeful
6.807391457275221,hopefully
6.602597044629208,hoping
8.394356513857263,horrendous
6.160764292350168,horrible
8.394356513857263,horrible customer
8.106674441405481,horrible experience
8.288995998199436,horrible service
8.799821621965428,horrid
8.193685818395112,hostage
7.7583677471372665,hot
5.621767791617482,hotel
8.394356513857263,hotel food
8.512139549513646,hotel room
8.394356513857263,hotel voucher
8.799821621965428,hotel vouchers
8.026631733731946,hotels
8.394356513857263,hou
4.417794987291545,hour
8.394356513857263,hour ago
8.64567094213817,hour amp
6.566229400458333,hour delay
8.394356513857263,hour delayed
7.295744225189153,hour flight
7.500538637835167,hour half
8.026631733731946,hour hold
7.701209333297317,hour late
8.799821621965428,hour layover
8.512139549513646,hour long
8.106674441405481,hour minutes
8.394356513857263,hour phone
8.512139549513646,hour trying
7.4135272608455365,hour wait
8.193685818395112,hour waiting
4.116148374489392,hours
7.456086875264332,hours ago
8.799821621965428,hours airport
8.512139549513646,hours answer
8.799821621965428,hours cancelled
8.106674441405481,hours counting
8.288995998199436,hours delayed
7.952523761578224,hours flight
8.64567094213817,hours got
8.512139549513646,hours help
6.902701637079546,hours hold
8.288995998199436,hours just
6.497236528971381,hours late
8.193685818395112,hours minutes
8.799821621965428,hours need
8.64567094213817,hours phone
8.026631733731946,hours plane
8.64567094213817,hours sitting
8.64567094213817,hours thanks
8.799821621965428,hours time
8.394356513857263,hours trying
7.883530890091272,hours waiting
8.106674441405481,house
6.448446364801949,houston
8.394356513857263,hpn
5.837990900087117,hr
7.595848817639491,hr delay
8.106674441405481,hr flight
8.799821621965428,hr late
8.512139549513646,hr layover
8.288995998199436,hr min
8.106674441405481,hr wait
4.901221636869422,hrs
8.106674441405481,hrs ago
8.288995998199436,hrs amp
8.799821621965428,hrs cancelled
8.288995998199436,hrs flight
8.106674441405481,hrs hold
7.295744225189153,hrs late
8.799821621965428,hrs waiting
3.5651542824938462,http
6.5842479059610115,https
8.799821621965428,hub
8.64567094213817,hubby
6.980663178549258,huge
8.64567094213817,huge fan
8.394356513857263,huh
6.741433489483423,human
8.512139549513646,humans
8.64567094213817,humor
8.106674441405481,hundreds
6.091771420863217,hung
8.394356513857263,hung twice
8.394356513857263,hungry
8.193685818395112,hunt
8.64567094213817,hurt
7.095073529727002,husband
8.799821621965428,hv
6.464446706148391,iad
6.602597044629208,iah
7.095073529727002,ice
8.193685818395112,icing
8.288995998199436,icy
7.125845188393756,id
6.514043647287763,idea
8.64567094213817,ideas
8.512139549513646,idiots
8.394356513857263,ignored
8.512139549513646,ignoring
8.193685818395112,ill
8.799821621965428,illegal
6.548529823358932,im
7.595848817639491,imagine
7.883530890091272,imagine dragons
6.741433489483423,imaginedragons
8.394356513857263,imaginedragons destinationdragons
8.193685818395112,immediately
8.64567094213817,impact
7.595848817639491,important
7.595848817639491,impossible
7.456086875264332,impressed
8.64567094213817,impressive
7.883530890091272,improve
8.799821621965428,inadequate
8.799821621965428,inappropriate
8.026631733731946,inbound
8.64567094213817,incentive
8.799821621965428,inches
8.288995998199436,incident
8.799821621965428,inclement
8.799821621965428,inclement weather
8.193685818395112,include
8.512139549513646,included
8.193685818395112,including
8.799821621965428,incoming
7.701209333297317,incompetence
7.701209333297317,incompetent
7.125845188393756,inconvenience
8.106674441405481,inconvenient
8.106674441405481,incredible
7.7583677471372665,incredibly
8.394356513857263,ind
8.288995998199436,industry
8.512139549513646,inexcusable
7.7583677471372665,infant
7.500538637835167,inflight
8.394356513857263,inflight wifi
5.601148504414746,info
8.799821621965428,inform
6.5842479059610115,information
7.883530890091272,informed
8.512139549513646,ing
8.288995998199436,initial
8.799821621965428,injury
8.799821621965428,ins
7.952523761578224,insane
7.6471421120270415,inside
8.394356513857263,inspired
5.986410905205391,instead
8.64567094213817,insult
8.799821621965428,insult injury
8.106674441405481,int
8.64567094213817,interested
8.288995998199436,interesting
6.566229400458333,international
7.883530890091272,international flight
7.595848817639491,internet
8.106674441405481,interview
7.7583677471372665,intl
8.799821621965428,involved
8.394356513857263,ios
7.952523761578224,ipad
7.6471421120270415,iphone
8.799821621965428,iphone app
8.64567094213817,irritated
8.64567094213817,isnt
5.5611431698010465,issue
8.64567094213817,issue flight
8.512139549513646,issue resolved
7.818992368953701,issued
5.787560046460226,issues
7.7583677471372665,item
7.883530890091272,items
8.64567094213817,itineraries
7.4135272608455365,itinerary
7.952523761578224,ive
8.799821621965428,ivr
8.64567094213817,jacket
8.394356513857263,jacksonville
8.799821621965428,jamaica
8.026631733731946,jan
8.394356513857263,january
8.394356513857263,jax
7.883530890091272,jb
7.883530890091272,jblu
6.640337372612055,jet
7.190383709531327,jet blue
2.876011556673274,jetblue
8.799821621965428,jetblue airline
7.595848817639491,jetblue airways
8.799821621965428,jetblue app
8.799821621965428,jetblue apparently
8.288995998199436,jetblue appreciate
8.799821621965428,jetblue ask
8.394356513857263,jetblue awesome
8.799821621965428,jetblue bag
8.193685818395112,jetblue best
8.193685818395112,jetblue cancelled
7.456086875264332,jetblue ceo
8.799821621965428,jetblue check
8.64567094213817,jetblue come
8.026631733731946,jetblue customer
8.64567094213817,jetblue definitely
8.394356513857263,jetblue delayed
8.799821621965428,jetblue delays
7.333484553172,jetblue did
8.799821621965428,jetblue disappointed
8.512139549513646,jetblue does
5.607974469485145,jetblue fleet
6.114244276715276,jetblue flight
8.394356513857263,jetblue flights
8.64567094213817,jetblue flt
8.394356513857263,jetblue fly
8.64567094213817,jetblue flying
8.799821621965428,jetblue free
7.883530890091272,jetblue going
7.7583677471372665,jetblue good
8.026631733731946,jetblue got
7.456086875264332,jetblue great
7.7583677471372665,jetblue guys
8.64567094213817,jetblue haha
7.952523761578224,jetblue hey
8.106674441405481,jetblue hi
8.799821621965428,jetblue hold
8.64567094213817,jetblue hope
8.193685818395112,jetblue http
8.799821621965428,jetblue idea
8.799821621965428,jetblue jetblue
8.394356513857263,jetblue jfk
6.902701637079546,jetblue just
8.106674441405481,jetblue know
8.799821621965428,jetblue let
8.394356513857263,jetblue like
8.64567094213817,jetblue looking
7.4135272608455365,jetblue love
8.193685818395112,jetblue need
8.193685818395112,jetblue new
8.193685818395112,jetblue oh
7.7583677471372665,jetblue ok
8.512139549513646,jetblue okay
8.394356513857263,jetblue plane
8.193685818395112,jetblue really
8.799821621965428,jetblue received
8.799821621965428,jetblue right
8.799821621965428,jetblue said
8.64567094213817,jetblue say
8.512139549513646,jetblue sent
8.64567094213817,jetblue service
8.799821621965428,jetblue sorry
8.799821621965428,jetblue spent
8.799821621965428,jetblue start
8.288995998199436,jetblue sure
8.026631733731946,jetblue tell
6.480707227020171,jetblue thank
5.986410905205391,jetblue thanks
8.288995998199436,jetblue think
8.288995998199436,jetblue time
8.799821621965428,jetblue told
8.394356513857263,jetblue tried
8.288995998199436,jetblue trying
8.799821621965428,jetblue understand
8.799821621965428,jetblue update
8.512139549513646,jetblue waiting
7.952523761578224,jetblue want
8.64567094213817,jetblue way
8.799821621965428,jetblue worst
8.64567094213817,jetblue wsj
7.333484553172,jetblue yes
7.818992368953701,jetway
5.303314060498947,jfk
8.799821621965428,jfk flight
8.799821621965428,jfk lax
8.106674441405481,jh
6.1372337949399745,job
8.799821621965428,job today
8.799821621965428,jobs
8.394356513857263,john
8.512139549513646,join
6.6597554584691565,joke
8.64567094213817,jose
7.883530890091272,journal
8.106674441405481,journal http
8.64567094213817,journey
8.512139549513646,jp
8.64567094213817,jt
